id,date,state_name,state_code,district_name,district_code,station_name,latitude,longitude,basin,sub_basin,source,currentlevel,level_diff
305089,2015-01-04,Maharashtra,27,Nashik,487,Dabhadi,20.53333,74.56667,Tapi,Tapi Middle,CGWB,4.31,0.31
305116,2015-01-04,Maharashtra,27,Nashik,487,Gangawadi,20.08333,73.66667,Godavari,Godavari Upper,CGWB,1.72,1.02
305143,2015-01-04,Maharashtra,27,Nashik,487,Deola-1,20.46389,74.18389,Tapi,Tapi Middle,CGWB,9,-0.2
305170,2015-01-04,Maharashtra,27,Nashik,487,Virgaon,20.69361,74.14528,Tapi,Tapi Middle,CGWB,21.5,-0.1
305201,2015-01-04,Maharashtra,27,Nashik,487,Ajang,20.63333,74.44472,Tapi,Tapi Middle,CGWB,5.8,1.7
305230,2015-01-04,Maharashtra,27,Nashik,487,Pimplas(Rama che)2,20.06667,74.04583,Godavari,Godavari Upper,CGWB,4.48,-0.17
305251,2015-01-04,Maharashtra,27,Nashik,487,Pathre Bk,19.82972,74.33556,Godavari,Godavari Upper,CGWB,2.5,-3.7
305279,2015-01-04,Maharashtra,27,Nashik,487,Dahalewadi,19.88333,73.45,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,0.7,0.4
305304,2015-01-04,Maharashtra,27,Nashik,487,Vasali,19.63333,73.73333,Godavari,Godavari Upper,CGWB,7,5.7
305333,2015-01-04,Maharashtra,27,Nashik,487,Tinghri_Pz,20.74167,74.56083,Tapi,Tapi Middle,CGWB,1.6,0.15
305357,2015-01-04,Maharashtra,27,Nashik,487,Nampur-1,20.73278,74.31556,Tapi,Tapi Middle,CGWB,13.4,0.3
305387,2015-01-04,Maharashtra,27,Nashik,487,Sinnar,19.83333,74,Godavari,Godavari Upper,CGWB,7.1,-0.6
305414,2015-01-04,Maharashtra,27,Nashik,487,Karanjali,20.25417,73.585,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,2.05,1.05
305438,2015-01-04,Maharashtra,27,Nashik,487,Purangaon-Jalgaon,20.05361,74.36806,Godavari,Godavari Upper,CGWB,9.3,5.4
305466,2015-01-04,Maharashtra,27,Nashik,487,Trimbakeswar,19.95417,73.525,Godavari,Godavari Upper,CGWB,1.05,-0.5
305486,2015-01-04,Maharashtra,27,Nashik,487,Khopdi Bk,19.84111,74.10972,Godavari,Godavari Upper,CGWB,0.4,0.3
305516,2015-01-04,Maharashtra,27,Nashik,487,Chachadgaon,20.20417,73.67917,Godavari,Godavari Upper,CGWB,5.9,0.5
305544,2015-01-04,Maharashtra,27,Nashik,487,Lakhamapur_Pz,20.55556,74.34861,Tapi,Tapi Middle,CGWB,3.7,1.7
305570,2015-01-04,Maharashtra,27,Nashik,487,Pimpalgaon Baswant,20.17083,73.98333,Godavari,Godavari Upper,CGWB,3.8,-1.1
305590,2015-01-04,Maharashtra,27,Nashik,487,Adgaon-1,20.03917,73.86972,Godavari,Godavari Upper,CGWB,5.2,2.65
305617,2015-01-04,Maharashtra,27,Nashik,487,Malwadi-1,19.77333,74.08472,Godavari,Godavari Upper,CGWB,10,-0.8
305644,2015-01-04,Maharashtra,27,Nashik,487,Chandwad,20.25833,74.2375,Godavari,Godavari Upper,CGWB,5.18,-0.72
305668,2015-01-04,Maharashtra,27,Nashik,487,Raigarh Nagar,19.88889,73.69583,Godavari,Godavari Upper,CGWB,1.05,0.85
305697,2015-01-04,Maharashtra,27,Nashik,487,Kokanwadi,20.29167,74.67083,Tapi,Tapi Middle,CGWB,2.2,0.15
305726,2015-01-04,Maharashtra,27,Nashik,487,Nalegaon,20.17667,73.7,Godavari,Godavari Upper,CGWB,1.9,0.7
305752,2015-01-04,Maharashtra,27,Nashik,487,Pate,20.14667,73.56833,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,2.4,-1.7
305778,2015-01-04,Maharashtra,27,Nashik,487,Jalgaon,20.06389,74.11111,Godavari,Godavari Upper,CGWB,6,-3
305800,2015-01-04,Maharashtra,27,Nashik,487,Vavi-1,19.80389,74.24889,Godavari,Godavari Upper,CGWB,7.1,-0.55
305829,2015-01-04,Maharashtra,27,Nashik,487,Dhondegaon,20.075,73.6125,Godavari,Godavari Upper,CGWB,1.3,-2.8
305855,2015-01-04,Maharashtra,27,Nashik,487,Dahigaon_Pz,20.28333,74.44583,Tapi,Tapi Middle,CGWB,11.5,0.9
305905,2015-01-04,Maharashtra,27,Nashik,487,Jalgaon(Ni),20.4,74.48333,Tapi,Tapi Middle,CGWB,5.15,0.65
305947,2015-01-04,Maharashtra,27,Nashik,487,Toharabad,20.775,74.13333,Tapi,Tapi Middle,CGWB,3.9,0.5
305997,2015-01-04,Maharashtra,27,Nashik,487,Marhal Kh,19.78,74.18222,Godavari,Godavari Upper,CGWB,5.3,-0.15
306024,2015-01-04,Maharashtra,27,Nashik,487,Nashik_city-I,20.01139,73.79583,Godavari,Godavari Upper,CGWB,6.5,-0.6
306051,2015-01-04,Maharashtra,27,Nashik,487,Angangaon,20.04111,74.46833,Godavari,Godavari Upper,CGWB,0.8,-0.2
306077,2015-01-04,Maharashtra,27,Nashik,487,Vani,20.32917,73.88333,Godavari,Godavari Upper,CGWB,4.5,0.9
306115,2015-01-04,Maharashtra,27,Nashik,487,Nandur Shirgate,19.71667,74.13333,Godavari,Godavari Upper,CGWB,1.5,-0.7
306142,2015-01-04,Maharashtra,27,Nashik,487,Dindori,20.2,73.81667,Godavari,Godavari Upper,CGWB,6.9,4.4
306171,2015-01-04,Maharashtra,27,Nashik,487,Dahiwal,20.53333,74.69167,Tapi,Tapi Middle,CGWB,3.85,0.15
306207,2015-01-04,Maharashtra,27,Nashik,487,Kone,20.06944,73.53056,Godavari,Godavari Upper,CGWB,4.43,-3.37
306233,2015-01-04,Maharashtra,27,Nashik,487,Shinde-1,19.9125,73.90111,Godavari,Godavari Upper,CGWB,1.85,-0.85
306259,2015-01-04,Maharashtra,27,Nashik,487,Mukhane,19.80833,73.65417,Godavari,Godavari Upper,CGWB,1.95,1.75
306281,2015-01-04,Maharashtra,27,Nashik,487,Jaikheda,20.7925,74.20333,Tapi,Tapi Middle,CGWB,20.6,15.3
306302,2015-01-04,Maharashtra,27,Nashik,487,Talegaon,20.14417,73.81944,Godavari,Godavari Upper,CGWB,3.7,0.9
306331,2015-01-04,Maharashtra,27,Nashik,487,Vinchur-1,20.10306,74.22556,Godavari,Godavari Upper,CGWB,4.3,-1.1
306379,2015-01-04,Maharashtra,27,Nashik,487,Pandurli_Pz,19.9125,73.85417,Godavari,Godavari Upper,CGWB,11.1,5.7
306396,2015-01-04,Maharashtra,27,Nashik,487,Harsul,20.1,73.38333,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,0.35,-1.05
306419,2015-01-04,Maharashtra,27,Nashik,487,Umrane-1,20.42194,74.35,Tapi,Tapi Middle,CGWB,14.6,1.1
306445,2015-01-04,Maharashtra,27,Nashik,487,Matori,20.05389,73.7425,Godavari,Godavari Upper,CGWB,7.95,1.75
306472,2015-01-04,Maharashtra,27,Nashik,487,Baragaon Pimpri,19.84472,74.08333,Godavari,Godavari Upper,CGWB,4.5,1.3
306495,2015-01-04,Maharashtra,27,Nashik,487,Nampur,20.725,74.30833,Tapi,Tapi Middle,CGWB,5,-7
306512,2015-01-04,Maharashtra,27,Nashik,487,Wadgaon Pingla,19.87278,73.88111,Godavari,Godavari Upper,CGWB,3.2,0.35
306540,2015-01-04,Maharashtra,27,Nashik,487,Mhasrul,20.04667,73.80778,Godavari,Godavari Upper,CGWB,5,-0.15
306565,2015-01-04,Maharashtra,27,Nashik,487,Nashik_city-II,19.98278,73.80417,Godavari,Godavari Upper,CGWB,2.9,-0.4
306591,2015-01-04,Maharashtra,27,Nashik,487,Wadholi,19.95556,73.61278,Godavari,Godavari Upper,CGWB,0.7,-0.25
306616,2015-01-04,Maharashtra,27,Nashik,487,Sogras,20.3,74.11667,Godavari,Godavari Upper,CGWB,3.2,0.3
306645,2015-01-04,Maharashtra,27,Nashik,487,Chikhalohol,20.6,74.63333,Tapi,Tapi Middle,CGWB,5,0.2
306672,2015-01-04,Maharashtra,27,Nashik,487,Andarsul,20.00139,74.59167,Godavari,Godavari Upper,CGWB,6.6,3.4
306698,2015-01-04,Maharashtra,27,Nashik,487,Yeola,20.03333,74.48333,Godavari,Godavari Upper,CGWB,6.4,-1
306726,2015-01-04,Maharashtra,27,Nashik,487,Ravalgaon,20.63333,74.40417,Tapi,Tapi Middle,CGWB,2.82,-0.38
306747,2015-01-04,Maharashtra,27,Nashik,487,Umrale Bk,20.19583,73.71833,Godavari,Godavari Upper,CGWB,9.5,7.5
306776,2015-01-04,Maharashtra,27,Nashik,487,Karanjagavan,20.63333,74.54167,Tapi,Tapi Middle,CGWB,2.9,0.4
306805,2015-01-04,Maharashtra,27,Nashik,487,Satana,20.6,74.20417,Tapi,Tapi Middle,CGWB,15.72,-1.28
306833,2015-01-04,Maharashtra,27,Nashik,487,Igatpuri_Pz,19.695,73.57083,Godavari,Godavari Upper,CGWB,5,3
306861,2015-01-04,Maharashtra,27,Nashik,487,Peth,20.26028,73.50833,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,2.9,1.1
306884,2015-01-04,Maharashtra,27,Nashik,487,Vinchur_Pz,20.10833,74.225,Godavari,Godavari Upper,CGWB,3.3,-0.5
306901,2015-01-04,Maharashtra,27,Nashik,487,Dhotarkheda,20.22583,74.05806,Godavari,Godavari Upper,CGWB,7.6,4.5
306928,2015-01-04,Maharashtra,27,Nashik,487,Toharabad-1,20.78222,74.14167,Tapi,Tapi Middle,CGWB,3.8,0.8
306957,2015-01-04,Maharashtra,27,Nashik,487,Savargaon,20.3575,74.46111,Tapi,Tapi Middle,CGWB,3.2,-0.2
306984,2015-01-04,Maharashtra,27,Nashik,487,Thengode_Pz,20.52111,74.2,Tapi,Tapi Middle,CGWB,7.6,0.3
307008,2015-01-04,Maharashtra,27,Nashik,487,Manmad-1,20.25833,74.43444,Tapi,Tapi Middle,CGWB,0.25,-0.75
307064,2015-01-04,Maharashtra,27,Nashik,487,Jhodga,20.66389,74.67778,Tapi,Tapi Middle,CGWB,3.1,0.8
304922,2015-05-14,Maharashtra,27,Nashik,487,Nandgaon,20.30833,74.65833,Tapi,Tapi Middle,CGWB,7.7,3
304950,2015-05-14,Maharashtra,27,Nashik,487,Rajapur,20.17111,74.62611,Tapi,Tapi Middle,CGWB,8.38,2.3
304981,2015-05-14,Maharashtra,27,Nashik,487,Saraste,20.12306,73.5025,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,2.8,-1.3
305008,2015-05-14,Maharashtra,27,Nashik,487,Khambale,19.71667,73.63333,Godavari,Godavari Upper,CGWB,1.2,0.7
305035,2015-05-14,Maharashtra,27,Nashik,487,Raslapur,20.07083,74.09167,Godavari,Godavari Upper,CGWB,2.78,1.4
305064,2015-05-14,Maharashtra,27,Nashik,487,Deolali,19.9,73.81667,Godavari,Godavari Upper,CGWB,4.3,1
305090,2015-05-14,Maharashtra,27,Nashik,487,Dabhadi,20.53333,74.56667,Tapi,Tapi Middle,CGWB,5.7,1.39
305117,2015-05-14,Maharashtra,27,Nashik,487,Gangawadi,20.08333,73.66667,Godavari,Godavari Upper,CGWB,3.32,1.6
305144,2015-05-14,Maharashtra,27,Nashik,487,Deola-1,20.46389,74.18389,Tapi,Tapi Middle,CGWB,15,6
305171,2015-05-14,Maharashtra,27,Nashik,487,Virgaon,20.69361,74.14528,Tapi,Tapi Middle,CGWB,28.6,7.1
305202,2015-05-14,Maharashtra,27,Nashik,487,Ajang,20.63333,74.44472,Tapi,Tapi Middle,CGWB,14,8.2
305252,2015-05-14,Maharashtra,27,Nashik,487,Pathre Bk,19.82972,74.33556,Godavari,Godavari Upper,CGWB,2.9,0.4
305280,2015-05-14,Maharashtra,27,Nashik,487,Dahalewadi,19.88333,73.45,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,2.8,2.1
305305,2015-05-14,Maharashtra,27,Nashik,487,Vasali,19.63333,73.73333,Godavari,Godavari Upper,CGWB,13.7,6.7
305334,2015-05-14,Maharashtra,27,Nashik,487,Tinghri_Pz,20.74167,74.56083,Tapi,Tapi Middle,CGWB,3.9,2.3
305358,2015-05-14,Maharashtra,27,Nashik,487,Nampur-1,20.73278,74.31556,Tapi,Tapi Middle,CGWB,20.1,6.7
305388,2015-05-14,Maharashtra,27,Nashik,487,Sinnar,19.83333,74,Godavari,Godavari Upper,CGWB,8.7,1.6
305415,2015-05-14,Maharashtra,27,Nashik,487,Karanjali,20.25417,73.585,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,2.15,0.1
305439,2015-05-14,Maharashtra,27,Nashik,487,Purangaon-Jalgaon,20.05361,74.36806,Godavari,Godavari Upper,CGWB,13,3.7
305467,2015-05-14,Maharashtra,27,Nashik,487,Trimbakeswar,19.95417,73.525,Godavari,Godavari Upper,CGWB,2.85,1.8
305487,2015-05-14,Maharashtra,27,Nashik,487,Khopdi Bk,19.84111,74.10972,Godavari,Godavari Upper,CGWB,4.5,4.1
305517,2015-05-14,Maharashtra,27,Nashik,487,Chachadgaon,20.20417,73.67917,Godavari,Godavari Upper,CGWB,7.8,1.9
305545,2015-05-14,Maharashtra,27,Nashik,487,Lakhamapur_Pz,20.55556,74.34861,Tapi,Tapi Middle,CGWB,4.9,1.2
305571,2015-05-14,Maharashtra,27,Nashik,487,Pimpalgaon Baswant,20.17083,73.98333,Godavari,Godavari Upper,CGWB,9.3,5.5
305591,2015-05-14,Maharashtra,27,Nashik,487,Adgaon-1,20.03917,73.86972,Godavari,Godavari Upper,CGWB,9,3.8
305618,2015-05-14,Maharashtra,27,Nashik,487,Malwadi-1,19.77333,74.08472,Godavari,Godavari Upper,CGWB,10.4,0.4
305645,2015-05-14,Maharashtra,27,Nashik,487,Chandwad,20.25833,74.2375,Godavari,Godavari Upper,CGWB,11.38,6.2
305669,2015-05-14,Maharashtra,27,Nashik,487,Raigarh Nagar,19.88889,73.69583,Godavari,Godavari Upper,CGWB,2.85,1.8
305698,2015-05-14,Maharashtra,27,Nashik,487,Kokanwadi,20.29167,74.67083,Tapi,Tapi Middle,CGWB,6.2,4
305727,2015-05-14,Maharashtra,27,Nashik,487,Nalegaon,20.17667,73.7,Godavari,Godavari Upper,CGWB,8.7,6.8
305753,2015-05-14,Maharashtra,27,Nashik,487,Pate,20.14667,73.56833,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,2,-0.4
305779,2015-05-14,Maharashtra,27,Nashik,487,Jalgaon,20.06389,74.11111,Godavari,Godavari Upper,CGWB,11.25,5.25
305801,2015-05-14,Maharashtra,27,Nashik,487,Vavi-1,19.80389,74.24889,Godavari,Godavari Upper,CGWB,10.7,3.6
305830,2015-05-14,Maharashtra,27,Nashik,487,Dhondegaon,20.075,73.6125,Godavari,Godavari Upper,CGWB,11.7,10.4
305856,2015-05-14,Maharashtra,27,Nashik,487,Dahigaon_Pz,20.28333,74.44583,Tapi,Tapi Middle,CGWB,11.6,0.1
305880,2015-05-14,Maharashtra,27,Nashik,487,Ghagbari,20.44667,73.7675,Tapi,Tapi Middle,CGWB,9.5,8.3
305906,2015-05-14,Maharashtra,27,Nashik,487,Jalgaon(Ni),20.4,74.48333,Tapi,Tapi Middle,CGWB,10,4.85
305925,2015-05-14,Maharashtra,27,Nashik,487,Sakora,20.46667,73.98333,Tapi,Tapi Middle,CGWB,20.5,4.5
305948,2015-05-14,Maharashtra,27,Nashik,487,Toharabad,20.775,74.13333,Tapi,Tapi Middle,CGWB,17.73,13.83
305967,2015-05-14,Maharashtra,27,Nashik,487,Gosrane,20.5,73.92556,Tapi,Tapi Middle,CGWB,15.3,8.9
305998,2015-05-14,Maharashtra,27,Nashik,487,Marhal Kh,19.78,74.18222,Godavari,Godavari Upper,CGWB,8.1,2.8
306025,2015-05-14,Maharashtra,27,Nashik,487,Nashik_city-I,20.01139,73.79583,Godavari,Godavari Upper,CGWB,7.2,0.7
306052,2015-05-14,Maharashtra,27,Nashik,487,Angangaon,20.04111,74.46833,Godavari,Godavari Upper,CGWB,2,1.2
306078,2015-05-14,Maharashtra,27,Nashik,487,Vani,20.32917,73.88333,Godavari,Godavari Upper,CGWB,5.06,0.56
306116,2015-05-14,Maharashtra,27,Nashik,487,Nandur Shirgate,19.71667,74.13333,Godavari,Godavari Upper,CGWB,6.5,5
306143,2015-05-14,Maharashtra,27,Nashik,487,Dindori,20.2,73.81667,Godavari,Godavari Upper,CGWB,12.2,5.3
306172,2015-05-14,Maharashtra,27,Nashik,487,Dahiwal,20.53333,74.69167,Tapi,Tapi Middle,CGWB,5.5,1.65
306208,2015-05-14,Maharashtra,27,Nashik,487,Kone,20.06944,73.53056,Godavari,Godavari Upper,CGWB,6.13,1.7
306234,2015-05-14,Maharashtra,27,Nashik,487,Shinde-1,19.9125,73.90111,Godavari,Godavari Upper,CGWB,7.65,5.8
306260,2015-05-14,Maharashtra,27,Nashik,487,Mukhane,19.80833,73.65417,Godavari,Godavari Upper,CGWB,6.15,4.2
306282,2015-05-14,Maharashtra,27,Nashik,487,Jaikheda,20.7925,74.20333,Tapi,Tapi Middle,CGWB,25.3,4.7
306303,2015-05-14,Maharashtra,27,Nashik,487,Talegaon,20.14417,73.81944,Godavari,Godavari Upper,CGWB,7.8,4.1
306332,2015-05-14,Maharashtra,27,Nashik,487,Vinchur-1,20.10306,74.22556,Godavari,Godavari Upper,CGWB,5.3,1
306357,2015-05-14,Maharashtra,27,Nashik,487,Ravalgaon_Pz,20.53333,74.38333,Tapi,Tapi Middle,CGWB,30,3.55
306380,2015-05-14,Maharashtra,27,Nashik,487,Pandurli_Pz,19.9125,73.85417,Godavari,Godavari Upper,CGWB,9.9,-1.2
306397,2015-05-14,Maharashtra,27,Nashik,487,Harsul,20.1,73.38333,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,1.1,0.75
306420,2015-05-14,Maharashtra,27,Nashik,487,Umrane-1,20.42194,74.35,Tapi,Tapi Middle,CGWB,13.3,-1.3
306446,2015-05-14,Maharashtra,27,Nashik,487,Matori,20.05389,73.7425,Godavari,Godavari Upper,CGWB,10.95,3
306473,2015-05-14,Maharashtra,27,Nashik,487,Baragaon Pimpri,19.84472,74.08333,Godavari,Godavari Upper,CGWB,6.9,2.4
306496,2015-05-14,Maharashtra,27,Nashik,487,Nampur,20.725,74.30833,Tapi,Tapi Middle,CGWB,12,7
306513,2015-05-14,Maharashtra,27,Nashik,487,Wadgaon Pingla,19.87278,73.88111,Godavari,Godavari Upper,CGWB,11.4,8.2
306541,2015-05-14,Maharashtra,27,Nashik,487,Mhasrul,20.04667,73.80778,Godavari,Godavari Upper,CGWB,5.6,0.6
306566,2015-05-14,Maharashtra,27,Nashik,487,Nashik_city-II,19.98278,73.80417,Godavari,Godavari Upper,CGWB,3.5,0.6
306592,2015-05-14,Maharashtra,27,Nashik,487,Wadholi,19.95556,73.61278,Godavari,Godavari Upper,CGWB,1.5,0.8
306617,2015-05-14,Maharashtra,27,Nashik,487,Sogras,20.3,74.11667,Godavari,Godavari Upper,CGWB,10.75,7.55
306646,2015-05-14,Maharashtra,27,Nashik,487,Chikhalohol,20.6,74.63333,Tapi,Tapi Middle,CGWB,7.65,2.65
306673,2015-05-14,Maharashtra,27,Nashik,487,Andarsul,20.00139,74.59167,Godavari,Godavari Upper,CGWB,7.8,1.2
306699,2015-05-14,Maharashtra,27,Nashik,487,Yeola,20.03333,74.48333,Godavari,Godavari Upper,CGWB,10.5,4.1
306727,2015-05-14,Maharashtra,27,Nashik,487,Ravalgaon,20.63333,74.40417,Tapi,Tapi Middle,CGWB,4.12,1.3
306748,2015-05-14,Maharashtra,27,Nashik,487,Umrale Bk,20.19583,73.71833,Godavari,Godavari Upper,CGWB,8.7,-0.8
306777,2015-05-14,Maharashtra,27,Nashik,487,Karanjagavan,20.63333,74.54167,Tapi,Tapi Middle,CGWB,4.2,1.3
306806,2015-05-14,Maharashtra,27,Nashik,487,Satana,20.6,74.20417,Tapi,Tapi Middle,CGWB,18.22,2.5
306834,2015-05-14,Maharashtra,27,Nashik,487,Igatpuri_Pz,19.695,73.57083,Godavari,Godavari Upper,CGWB,6,1
306862,2015-05-14,Maharashtra,27,Nashik,487,Peth,20.26028,73.50833,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,0.7,-2.2
306885,2015-05-14,Maharashtra,27,Nashik,487,Vinchur_Pz,20.10833,74.225,Godavari,Godavari Upper,CGWB,9.6,6.3
306902,2015-05-14,Maharashtra,27,Nashik,487,Dhotarkheda,20.22583,74.05806,Godavari,Godavari Upper,CGWB,10.7,3.1
306929,2015-05-14,Maharashtra,27,Nashik,487,Toharabad-1,20.78222,74.14167,Tapi,Tapi Middle,CGWB,7.2,3.4
306958,2015-05-14,Maharashtra,27,Nashik,487,Savargaon,20.3575,74.46111,Tapi,Tapi Middle,CGWB,5.1,1.9
306985,2015-05-14,Maharashtra,27,Nashik,487,Thengode_Pz,20.52111,74.2,Tapi,Tapi Middle,CGWB,12.1,4.5
307009,2015-05-14,Maharashtra,27,Nashik,487,Manmad-1,20.25833,74.43444,Tapi,Tapi Middle,CGWB,1.95,1.7
307037,2015-05-14,Maharashtra,27,Nashik,487,Dalwat,20.54167,73.82722,Tapi,Tapi Middle,CGWB,5.53,3.93
307065,2015-05-14,Maharashtra,27,Nashik,487,Jhodga,20.66389,74.67778,Tapi,Tapi Middle,CGWB,2.25,-0.85
304923,2015-08-24,Maharashtra,27,Nashik,487,Nandgaon,20.30833,74.65833,Tapi,Tapi Middle,CGWB,7.6,-0.1
304951,2015-08-24,Maharashtra,27,Nashik,487,Rajapur,20.17111,74.62611,Tapi,Tapi Middle,CGWB,4.5,-3.88
304982,2015-08-24,Maharashtra,27,Nashik,487,Saraste,20.12306,73.5025,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,2.15,-0.65
305009,2015-08-24,Maharashtra,27,Nashik,487,Khambale,19.71667,73.63333,Godavari,Godavari Upper,CGWB,1.75,0.55
305036,2015-08-24,Maharashtra,27,Nashik,487,Raslapur,20.07083,74.09167,Godavari,Godavari Upper,CGWB,3.85,1.07
305065,2015-08-24,Maharashtra,27,Nashik,487,Deolali,19.9,73.81667,Godavari,Godavari Upper,CGWB,3.9,-0.4
305091,2015-08-24,Maharashtra,27,Nashik,487,Dabhadi,20.53333,74.56667,Tapi,Tapi Middle,CGWB,5.25,-0.45
305118,2015-08-24,Maharashtra,27,Nashik,487,Gangawadi,20.08333,73.66667,Godavari,Godavari Upper,CGWB,1.1,-2.22
305145,2015-08-24,Maharashtra,27,Nashik,487,Deola-1,20.46389,74.18389,Tapi,Tapi Middle,CGWB,16.9,1.9
305172,2015-08-24,Maharashtra,27,Nashik,487,Virgaon,20.69361,74.14528,Tapi,Tapi Middle,CGWB,29.1,0.5
305203,2015-08-24,Maharashtra,27,Nashik,487,Ajang,20.63333,74.44472,Tapi,Tapi Middle,CGWB,10.5,-3.5
305231,2015-08-24,Maharashtra,27,Nashik,487,Pimplas(Rama che)2,20.06667,74.04583,Godavari,Godavari Upper,CGWB,13.2,8.72
305253,2015-08-24,Maharashtra,27,Nashik,487,Pathre Bk,19.82972,74.33556,Godavari,Godavari Upper,CGWB,3.75,0.85
305306,2015-08-24,Maharashtra,27,Nashik,487,Vasali,19.63333,73.73333,Godavari,Godavari Upper,CGWB,5.7,-8
305335,2015-08-24,Maharashtra,27,Nashik,487,Tinghri_Pz,20.74167,74.56083,Tapi,Tapi Middle,CGWB,4.75,0.85
305359,2015-08-24,Maharashtra,27,Nashik,487,Nampur-1,20.73278,74.31556,Tapi,Tapi Middle,CGWB,25.7,5.6
305389,2015-08-24,Maharashtra,27,Nashik,487,Sinnar,19.83333,74,Godavari,Godavari Upper,CGWB,9,0.3
305416,2015-08-24,Maharashtra,27,Nashik,487,Karanjali,20.25417,73.585,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,1.2,-0.95
305440,2015-08-24,Maharashtra,27,Nashik,487,Purangaon-Jalgaon,20.05361,74.36806,Godavari,Godavari Upper,CGWB,14.4,1.4
305488,2015-08-24,Maharashtra,27,Nashik,487,Khopdi Bk,19.84111,74.10972,Godavari,Godavari Upper,CGWB,4.65,0.15
305518,2015-08-24,Maharashtra,27,Nashik,487,Chachadgaon,20.20417,73.67917,Godavari,Godavari Upper,CGWB,5.2,-2.6
305546,2015-08-24,Maharashtra,27,Nashik,487,Lakhamapur_Pz,20.55556,74.34861,Tapi,Tapi Middle,CGWB,4.78,-0.12
305572,2015-08-24,Maharashtra,27,Nashik,487,Pimpalgaon Baswant,20.17083,73.98333,Godavari,Godavari Upper,CGWB,10.53,1.23
305592,2015-08-24,Maharashtra,27,Nashik,487,Adgaon-1,20.03917,73.86972,Godavari,Godavari Upper,CGWB,7.75,-1.25
305619,2015-08-24,Maharashtra,27,Nashik,487,Malwadi-1,19.77333,74.08472,Godavari,Godavari Upper,CGWB,10.55,0.15
305646,2015-08-24,Maharashtra,27,Nashik,487,Chandwad,20.25833,74.2375,Godavari,Godavari Upper,CGWB,9.4,-1.98
305670,2015-08-24,Maharashtra,27,Nashik,487,Raigarh Nagar,19.88889,73.69583,Godavari,Godavari Upper,CGWB,0.85,-2
305699,2015-08-24,Maharashtra,27,Nashik,487,Kokanwadi,20.29167,74.67083,Tapi,Tapi Middle,CGWB,9,2.8
305728,2015-08-24,Maharashtra,27,Nashik,487,Nalegaon,20.17667,73.7,Godavari,Godavari Upper,CGWB,2.7,-6
305802,2015-08-24,Maharashtra,27,Nashik,487,Vavi-1,19.80389,74.24889,Godavari,Godavari Upper,CGWB,10.55,-0.15
305857,2015-08-24,Maharashtra,27,Nashik,487,Dahigaon_Pz,20.28333,74.44583,Tapi,Tapi Middle,CGWB,11.7,0.1
305881,2015-08-24,Maharashtra,27,Nashik,487,Ghagbari,20.44667,73.7675,Tapi,Tapi Middle,CGWB,13.5,4
305949,2015-08-24,Maharashtra,27,Nashik,487,Toharabad,20.775,74.13333,Tapi,Tapi Middle,CGWB,12.95,-4.78
305968,2015-08-24,Maharashtra,27,Nashik,487,Gosrane,20.5,73.92556,Tapi,Tapi Middle,CGWB,15.1,-0.2
305999,2015-08-24,Maharashtra,27,Nashik,487,Marhal Kh,19.78,74.18222,Godavari,Godavari Upper,CGWB,8,-0.1
306026,2015-08-24,Maharashtra,27,Nashik,487,Nashik_city-I,20.01139,73.79583,Godavari,Godavari Upper,CGWB,6.7,-0.5
306053,2015-08-24,Maharashtra,27,Nashik,487,Angangaon,20.04111,74.46833,Godavari,Godavari Upper,CGWB,2.5,0.5
306079,2015-08-24,Maharashtra,27,Nashik,487,Vani,20.32917,73.88333,Godavari,Godavari Upper,CGWB,3.3,-1.76
306117,2015-08-24,Maharashtra,27,Nashik,487,Nandur Shirgate,19.71667,74.13333,Godavari,Godavari Upper,CGWB,3,-3.5
306144,2015-08-24,Maharashtra,27,Nashik,487,Dindori,20.2,73.81667,Godavari,Godavari Upper,CGWB,4.6,-7.6
306173,2015-08-24,Maharashtra,27,Nashik,487,Dahiwal,20.53333,74.69167,Tapi,Tapi Middle,CGWB,5.35,-0.15
306209,2015-08-24,Maharashtra,27,Nashik,487,Kone,20.06944,73.53056,Godavari,Godavari Upper,CGWB,4.7,-1.43
306235,2015-08-24,Maharashtra,27,Nashik,487,Shinde-1,19.9125,73.90111,Godavari,Godavari Upper,CGWB,2,-5.65
306261,2015-08-24,Maharashtra,27,Nashik,487,Mukhane,19.80833,73.65417,Godavari,Godavari Upper,CGWB,1.7,-4.45
